run_id,source,scenario,batch_size,metric,count,avg,median,p95,min,max
chrome-quick-qa-diverse-regression-5-pipeline-final-20260607T2240,chrome-quick-qa,diverse5-toxicity-dismiss-command,1,foreground_select_ms,1,15.0,15.0,15.0,15.0,15.0
chrome-quick-qa-diverse-regression-5-pipeline-final-20260607T2240,chrome-quick-qa,diverse5-toxicity-dismiss-command,1,local_preflight_ms,1,0.0,0.0,0.0,0.0,0.0
chrome-quick-qa-diverse-regression-5-pipeline-final-20260607T2240,chrome-quick-qa,diverse5-toxicity-dismiss-command,1,mask_apply_ms,1,0.0,0.0,0.0,0.0,0.0
chrome-quick-qa-diverse-regression-5-pipeline-final-20260607T2240,chrome-quick-qa,diverse5-toxicity-dismiss-command,1,parser_ms,1,0.0,0.0,0.0,0.0,0.0
chrome-quick-qa-diverse-regression-5-pipeline-final-20260607T2240,chrome-quick-qa,diverse5-toxicity-dismiss-command,1,post_backend_to_mask_ms,1,0.0,0.0,0.0,0.0,0.0
chrome-quick-qa-diverse-regression-5-pipeline-final-20260607T2240,chrome-quick-qa,diverse5-toxicity-dismiss-command,1,prioritize_ms,1,8.0,8.0,8.0,8.0,8.0
chrome-quick-qa-diverse-regression-5-pipeline-final-20260607T2240,chrome-quick-qa,diverse5-toxicity-dismiss-command,1,settings_load_ms,1,0.0,0.0,0.0,0.0,0.0
chrome-quick-qa-diverse-regression-5-pipeline-final-20260607T2240,chrome-quick-qa,diverse5-toxicity-dismiss-command,1,total_to_mask_ms,1,0.0,0.0,0.0,0.0,0.0
chrome-quick-qa-diverse-regression-5-pipeline-final-20260607T2240,chrome-quick-qa,diverse5-toxicity-dismiss-command,1,visible_first_mask_ms,1,0.0,0.0,0.0,0.0,0.0
chrome-quick-qa-diverse-regression-5-pipeline-final-20260607T2240,chrome-quick-qa,diverse5-toxicity-kill-command,1,backend_roundtrip_ms,1,3.0,3.0,3.0,3.0,3.0
chrome-quick-qa-diverse-regression-5-pipeline-final-20260607T2240,chrome-quick-qa,diverse5-toxicity-kill-command,1,candidate_collect_ms,1,25.0,25.0,25.0,25.0,25.0
chrome-quick-qa-diverse-regression-5-pipeline-final-20260607T2240,chrome-quick-qa,diverse5-toxicity-kill-command,1,decision_build_ms,1,0.0,0.0,0.0,0.0,0.0
chrome-quick-qa-diverse-regression-5-pipeline-final-20260607T2240,chrome-quick-qa,diverse5-toxicity-kill-command,1,dirty_select_ms,1,0.0,0.0,0.0,0.0,0.0
chrome-quick-qa-diverse-regression-5-pipeline-final-20260607T2240,chrome-quick-qa,diverse5-toxicity-kill-command,1,foreground_select_ms,1,9.0,9.0,9.0,9.0,9.0
chrome-quick-qa-diverse-regression-5-pipeline-final-20260607T2240,chrome-quick-qa,diverse5-toxicity-kill-command,1,local_preflight_ms,1,0.0,0.0,0.0,0.0,0.0
chrome-quick-qa-diverse-regression-5-pipeline-final-20260607T2240,chrome-quick-qa,diverse5-toxicity-kill-command,1,mask_apply_ms,1,0.0,0.0,0.0,0.0,0.0
chrome-quick-qa-diverse-regression-5-pipeline-final-20260607T2240,chrome-quick-qa,diverse5-toxicity-kill-command,1,parser_ms,1,0.0,0.0,0.0,0.0,0.0
chrome-quick-qa-diverse-regression-5-pipeline-final-20260607T2240,chrome-quick-qa,diverse5-toxicity-kill-command,1,post_backend_to_mask_ms,1,0.0,0.0,0.0,0.0,0.0
chrome-quick-qa-diverse-regression-5-pipeline-final-20260607T2240,chrome-quick-qa,diverse5-toxicity-kill-command,1,prioritize_ms,1,5.0,5.0,5.0,5.0,5.0
chrome-quick-qa-diverse-regression-5-pipeline-final-20260607T2240,chrome-quick-qa,diverse5-toxicity-kill-command,1,settings_load_ms,1,0.0,0.0,0.0,0.0,0.0
chrome-quick-qa-diverse-regression-5-pipeline-final-20260607T2240,chrome-quick-qa,diverse5-toxicity-kill-command,1,total_to_mask_ms,1,0.0,0.0,0.0,0.0,0.0
chrome-quick-qa-diverse-regression-5-pipeline-final-20260607T2240,chrome-quick-qa,diverse5-toxicity-kill-command,1,visible_first_mask_ms,1,0.0,0.0,0.0,0.0,0.0
chrome-quick-qa-diverse-regression-5-pipeline-final-20260607T2240,chrome-quick-qa,diverse5-toxicity-shutup-command,1,backend_roundtrip_ms,1,5.0,5.0,5.0,5.0,5.0
chrome-quick-qa-diverse-regression-5-pipeline-final-20260607T2240,chrome-quick-qa,diverse5-toxicity-shutup-command,1,candidate_collect_ms,1,29.0,29.0,29.0,29.0,29.0
chrome-quick-qa-diverse-regression-5-pipeline-final-20260607T2240,chrome-quick-qa,diverse5-toxicity-shutup-command,1,decision_build_ms,1,0.0,0.0,0.0,0.0,0.0
chrome-quick-qa-diverse-regression-5-pipeline-final-20260607T2240,chrome-quick-qa,diverse5-toxicity-shutup-command,1,dirty_select_ms,1,0.0,0.0,0.0,0.0,0.0
chrome-quick-qa-diverse-regression-5-pipeline-final-20260607T2240,chrome-quick-qa,diverse5-toxicity-shutup-command,1,foreground_select_ms,1,15.0,15.0,15.0,15.0,15.0
chrome-quick-qa-diverse-regression-5-pipeline-final-20260607T2240,chrome-quick-qa,diverse5-toxicity-shutup-command,1,local_preflight_ms,1,0.0,0.0,0.0,0.0,0.0
chrome-quick-qa-diverse-regression-5-pipeline-final-20260607T2240,chrome-quick-qa,diverse5-toxicity-shutup-command,1,mask_apply_ms,1,0.0,0.0,0.0,0.0,0.0
chrome-quick-qa-diverse-regression-5-pipeline-final-20260607T2240,chrome-quick-qa,diverse5-toxicity-shutup-command,1,parser_ms,1,1.0,1.0,1.0,1.0,1.0
chrome-quick-qa-diverse-regression-5-pipeline-final-20260607T2240,chrome-quick-qa,diverse5-toxicity-shutup-command,1,post_backend_to_mask_ms,1,0.0,0.0,0.0,0.0,0.0
chrome-quick-qa-diverse-regression-5-pipeline-final-20260607T2240,chrome-quick-qa,diverse5-toxicity-shutup-command,1,prioritize_ms,1,7.0,7.0,7.0,7.0,7.0
chrome-quick-qa-diverse-regression-5-pipeline-final-20260607T2240,chrome-quick-qa,diverse5-toxicity-shutup-command,1,settings_load_ms,1,0.0,0.0,0.0,0.0,0.0
chrome-quick-qa-diverse-regression-5-pipeline-final-20260607T2240,chrome-quick-qa,diverse5-toxicity-shutup-command,1,total_to_mask_ms,1,0.0,0.0,0.0,0.0,0.0
chrome-quick-qa-diverse-regression-5-pipeline-final-20260607T2240,chrome-quick-qa,diverse5-toxicity-shutup-command,1,visible_first_mask_ms,1,0.0,0.0,0.0,0.0,0.0
chrome-quick-qa-diverse-regression-5-pipeline-final-20260607T2240,chrome-quick-qa,site-warning-direct,,backend_roundtrip_ms,1,54.0,54.0,54.0,54.0,54.0
