run_id,captured_at,mode,scene_index,scene_type,query,query_scenario_id,query_category,expected_result,intervention_mode,protection_enabled,typed_text,query_or_url,query_display,input_surface,target_url,attempt,attempt_status,google_light_ok,google_light_masked_span_count,google_light_preconceal_count,trigger_ok,google_light_duration_ms,trigger_duration_ms,attempt_wall_duration_ms,video_start_seconds,video_end_seconds,backend_endpoint,backend_status,decision_source,duration_ms,candidate_collect_ms,parser_ms,pre_backend_ms,backend_round_trip_ms,backend_reported_ms,decision_build_ms,mask_apply_ms,post_backend_to_mask_ms,total_to_mask_ms,first_mask_latency_ms,visible_first_mask_ms,first_paint_mask_ms,foreground_unit_build_ms,foreground_backend_latency_ms,backend_internal_pipeline_avg_ms,backend_internal_model_avg_ms,requested_analysis_count,total_candidate_count,foreground_candidate_count,returned_span_count,masked_span_count,local_preflight_masked_span_count,preconceal_count,effective_masked_span_count,render_box_count,inline_mask_count,duplicate_rendered_original_count,ai_overview_candidate_count,search_input_value,hover_probe_ok,hover_tooltip,hover_mask_text
chrome-google-demo-20260606T202222,2026-06-06T20:25:33,chrome-google-demo,4,google-search,차별금지법 기사,,,,,,차별금지법 기사,,,Google search textarea[role=combobox] / textarea[name=q],https://www.google.com/search?q=%EC%B0%A8%EB%B3%84%EA%B8%88%EC%A7%80%EB%B2%95+%EA%B8%B0%EC%82%AC&hl=ko&num=10&pws=0&safe=off,2,ok,true,0,0,true,23.299,33.479,1765.866,72.833,81.033,http://127.0.0.1:8000,ready,backend-foreground,29,,0,,,0,,,,29,0,,0,0,0,,,0,10,,,0,,,0,0,0,0,0,차별금지법 기사,false,,
chrome-google-demo-20260606T202222,2026-06-06T20:25:33,chrome-google-demo,4,google-search,차별금지법 기사,,,,,,차별금지법 기사,,,Google search textarea[role=combobox] / textarea[name=q],https://www.google.com/search?q=%EC%B0%A8%EB%B3%84%EA%B8%88%EC%A7%80%EB%B2%95+%EA%B8%B0%EC%82%AC&hl=ko&num=10&pws=0&safe=off,3,ok,true,0,0,true,21.948,31.158,1764.791,72.833,81.033,http://127.0.0.1:8000,ready,backend-foreground,29,,0,,,0,,,,29,0,,0,0,0,,,0,10,,,0,,,0,0,0,0,0,차별금지법 기사,false,,
chrome-google-demo-20260606T202222,2026-06-06T20:26:21,chrome-google-demo,5,google-search,adult-webtoon-plus.kr dcinside.com,,,,,,adult-webtoon-plus.kr dcinside.com,,,Google search textarea[role=combobox] / textarea[name=q],https://www.google.com/search?q=adult-webtoon-plus.kr+dcinside.com&hl=ko&num=10&pws=0&safe=off,1,ok,true,0,0,true,33.712,157.355,1900.293,89.967,98.167,http://127.0.0.1:8000,ready,backend-foreground,152,17,1,27,126,126,0,0,0,152,0,,0,1,126,122.611,121.751,1,10,4,0,0,0,0,1,1,1,0,0,adult-webtoon-plus.kr dcinside.com,true,청마루 보호: 모욕 99%,****
chrome-google-demo-20260606T202222,2026-06-06T20:26:21,chrome-google-demo,5,google-search,adult-webtoon-plus.kr dcinside.com,,,,,,adult-webtoon-plus.kr dcinside.com,,,Google search textarea[role=combobox] / textarea[name=q],https://www.google.com/search?q=adult-webtoon-plus.kr+dcinside.com&hl=ko&num=10&pws=0&safe=off,2,ok,true,0,0,true,39.021,44.221,1792.846,89.967,98.167,http://127.0.0.1:8000,ready,backend-foreground,40,,0,,,0,,,,40,0,,0,0,0,,,0,10,,,0,,,1,1,1,0,0,adult-webtoon-plus.kr dcinside.com,true,청마루 보호: 모욕 99%,****
chrome-google-demo-20260606T202222,2026-06-06T20:26:21,chrome-google-demo,5,google-search,adult-webtoon-plus.kr dcinside.com,,,,,,adult-webtoon-plus.kr dcinside.com,,,Google search textarea[role=combobox] / textarea[name=q],https://www.google.com/search?q=adult-webtoon-plus.kr+dcinside.com&hl=ko&num=10&pws=0&safe=off,3,ok,true,0,0,true,29.399,40.092,1780.228,89.967,98.167,http://127.0.0.1:8000,ready,backend-foreground,38,,0,,,0,,,,38,0,,0,0,0,,,0,10,,,0,,,1,1,1,0,0,adult-webtoon-plus.kr dcinside.com,true,청마루 보호: 모욕 99%,****
chrome-google-demo-20260606T202920,2026-06-06T20:30:25,chrome-google-demo,1,google-search,ㅅ ㅂ 뜻,,,,,,ㅅ ㅂ 뜻,,,Google search textarea[role=combobox] / textarea[name=q],https://www.google.com/search?q=%E3%85%85+%E3%85%82+%EB%9C%BB&hl=ko&num=10&pws=0&safe=off&sei=qgQkav6DKb7j2roPzNnt4As,1,ok,true,0,0,true,68.768,242.369,2027.239,16.667,24.867,http://127.0.0.1:8000,ready,backend-foreground,139,59,1,73,66,66,0,0,0,138,0,,0,1,66,63.33,63.163,1,8,1,0,0,0,0,21,14,21,1,2,ㅅ ㅂ 뜻,true,청마루 보호: 모욕 99%,**
chrome-google-demo-20260606T202920,2026-06-06T20:30:25,chrome-google-demo,1,google-search,ㅅ ㅂ 뜻,,,,,,ㅅ ㅂ 뜻,,,Google search textarea[role=combobox] / textarea[name=q],https://www.google.com/search?q=%E3%85%85+%E3%85%82+%EB%9C%BB&hl=ko&num=10&pws=0&safe=off&sei=qgQkav6DKb7j2roPzNnt4As,2,ok,true,0,0,true,87.782,67.828,1866.609,16.667,24.867,http://127.0.0.1:8000,ready,backend-foreground,66,,0,,,0,,,,66,0,,0,0,0,,,0,8,,,0,,,21,14,21,1,2,ㅅ ㅂ 뜻,true,청마루 보호: 모욕 99%,**
chrome-google-demo-20260606T202920,2026-06-06T20:30:25,chrome-google-demo,1,google-search,ㅅ ㅂ 뜻,,,,,,ㅅ ㅂ 뜻,,,Google search textarea[role=combobox] / textarea[name=q],https://www.google.com/search?q=%E3%85%85+%E3%85%82+%EB%9C%BB&hl=ko&num=10&pws=0&safe=off&sei=qgQkav6DKb7j2roPzNnt4As,3,ok,true,0,0,true,67.464,72.277,1851.227,16.667,24.867,http://127.0.0.1:8000,ready,backend-foreground,70,,0,,,0,,,,70,0,,0,0,0,,,0,8,,,0,,,21,14,21,1,2,ㅅ ㅂ 뜻,true,청마루 보호: 모욕 99%,**
chrome-google-demo-20260606T202920,2026-06-06T20:31:11,chrome-google-demo,2,google-search,ㅈ ㄴ 짜증,,,,,,ㅈ ㄴ 짜증,,,Google search textarea[role=combobox] / textarea[name=q],https://www.google.com/search?q=%E3%85%88+%E3%84%B4+%EC%A7%9C%EC%A6%9D&hl=ko&num=10&pws=0&safe=off,1,ok,true,0,0,true,94.179,219.692,2026.897,35.367,43.567,http://127.0.0.1:8000,ready,backend-foreground,214,104,0,119,95,95,0,0,0,214,0,,0,0,95,91.628,90.891,1,10,3,0,0,0,0,2,2,2,0,2,ㅈ ㄴ 짜증,true,청마루 보호: 모욕 99%,**
chrome-google-demo-20260606T202920,2026-06-06T20:31:11,chrome-google-demo,2,google-search,ㅈ ㄴ 짜증,,,,,,ㅈ ㄴ 짜증,,,Google search textarea[role=combobox] / textarea[name=q],https://www.google.com/search?q=%E3%85%88+%E3%84%B4+%EC%A7%9C%EC%A6%9D&hl=ko&num=10&pws=0&safe=off,2,ok,true,0,0,true,110.371,95.945,1915.686,35.367,43.567,http://127.0.0.1:8000,ready,backend-foreground,94,,0,,,0,,,,94,0,,0,0,0,,,0,10,,,0,,,2,2,2,0,2,ㅈ ㄴ 짜증,true,청마루 보호: 모욕 99%,**
