run_id,sample_id,measured_at,source,scenario,platform,url,run_reason,backend_url,sensitivity,batch_size,total_candidate_count,dirty_candidate_count,foreground_candidate_count,analysis_unit_count,requested_text_count,backend_request_count,backend_cache_hit_count,worker_cache_hit_count,settings_load_ms,candidate_collect_ms,dirty_select_ms,prioritize_ms,foreground_select_ms,parser_ms,pre_backend_ms,local_preflight_ms,risk_gate_mask_ms,risk_gate_event_age_ms,risk_gate_receive_to_mask_ms,fast_provisional_mask_ms,fast_provisional_event_age_ms,fast_provisional_build_ms,fast_provisional_overlay_ms,fast_provisional_receive_to_mask_ms,backend_roundtrip_ms,backend_reported_ms,backend_queue_wait_ms,backend_request_duration_max_ms,backend_internal_avg_ms,backend_internal_max_ms,backend_model_avg_ms,backend_model_max_ms,decision_build_ms,mask_apply_ms,post_backend_to_mask_ms,first_mask_ms,visible_first_mask_ms,preexisting_mask_count,total_to_mask_ms,reconcile_ms,masked_span_count,returned_span_count,dropped_span_count,blocked_node_count,positive_count,profane_count,toxic_count,hate_count,status,error_code,notes
chrome-10k-fixture-20260607T2314,1543,2026-06-07T23:21:41+09:00,extension-lastStats,profanity,chrome,http://127.0.0.1:8877/,manual-request,http://127.0.0.1:8000,60,4,10,,8,8,5,2,1,,,1,,,,,1,,,,,,,,,,80,80,,39.0,14.455,35.438,14.215,35.104,,,,41,,,82,,4,4,,4,,,,,ready,,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,1544,2026-06-07T23:21:41+09:00,extension-lastStats,profanity,chrome,http://127.0.0.1:8877/,manual-request,http://127.0.0.1:8000,60,8,17,,8,8,5,2,1,,,1,,,,,2,,,,,,,,,,71,71,,43.0,13.393,23.627,13.179,23.338,,,,46,,,73,,4,4,,4,,,,,ready,,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,1545,2026-06-07T23:21:42+09:00,extension-lastStats,profanity,chrome,http://127.0.0.1:8877/,manual-request,http://127.0.0.1:8000,60,16,19,,8,8,5,2,1,,,2,,,,,2,,,,,,,,,,63,63,,40.0,12.434,18.819,12.167,18.351,,,,43,,,65,,4,4,,4,,,,,ready,,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,1546,2026-06-07T23:21:42+09:00,extension-lastStats,bypass,chrome,http://127.0.0.1:8877/,manual-request,http://127.0.0.1:8000,60,4,9,,8,8,5,2,1,,,1,,,,,1,,,,,,,,,,193,193,,190.0,28.908,86.749,28.701,86.351,,,,,,,194,,,,,,,,,,ready,,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,1547,2026-06-07T23:21:43+09:00,extension-lastStats,bypass,chrome,http://127.0.0.1:8877/,manual-request,http://127.0.0.1:8000,60,8,17,,8,8,5,2,1,,,2,,,,,2,,,,,,,,,,218,218,,156.0,32,59.373,31.767,59.132,,,,,,,220,,,,,,,,,,ready,,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,1548,2026-06-07T23:21:43+09:00,extension-lastStats,bypass,chrome,http://127.0.0.1:8877/,manual-request,http://127.0.0.1:8000,60,16,19,,8,8,5,2,1,,,2,,,,,2,,,,,,,,,,204,204,,141.0,30.224,60.852,29.971,60.55,,,,,,,206,,,,,,,,,,ready,,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,1549,2026-06-07T23:21:43+09:00,extension-lastStats,mixed,chrome,http://127.0.0.1:8877/,manual-request,http://127.0.0.1:8000,60,4,9,,8,8,5,1,2,,,1,,,,,1,,,,,,,,,,53,53,,51.0,11.506,16.537,11.296,16.17,,,,,,,54,,,,,,,,,,ready,,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,1550,2026-06-07T23:21:44+09:00,extension-lastStats,mixed,chrome,http://127.0.0.1:8877/,manual-request,http://127.0.0.1:8000,60,8,18,,8,8,5,2,1,,,1,,,,,2,,,,,,,,,,66,66,,36.0,12.792,34.34,12.559,33.972,,,,,,,68,,,,,,,,,,ready,,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,1551,2026-06-07T23:21:44+09:00,extension-lastStats,mixed,chrome,http://127.0.0.1:8877/,manual-request,http://127.0.0.1:8000,60,16,20,,8,8,5,2,1,,,2,,,,,2,,,,,,,,,,73,73,,42.0,13.857,27.924,13.614,27.545,,,,,,,75,,,,,,,,,,ready,,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,1552,2026-06-07T23:21:44+09:00,extension-lastStats,search-result,chrome,http://127.0.0.1:8877/,manual-request,http://127.0.0.1:8000,60,4,10,,8,8,5,2,1,,,1,,,,,1,,,,,,,,,,76,76,,46.0,14.022,44.125,13.777,43.748,,,,,,,77,,,,,,,,,,ready,,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,1553,2026-06-07T23:21:45+09:00,extension-lastStats,search-result,chrome,http://127.0.0.1:8877/,manual-request,http://127.0.0.1:8000,60,8,18,,8,8,5,2,1,,,1,,,,,1,,,,,,,,,,69,69,,36.0,13.268,34.871,13.038,34.514,,,,,,,70,,,,,,,,,,ready,,real Chrome unpacked extension content-script pipeline
