run_id,row_sample_id,measured_at,scenario,batch_size,total_candidate_count,foreground_candidate_count,analysis_unit_count,requested_text_count,backend_request_count,row_total_to_mask_ms,backend_roundtrip_ms,backend_internal_avg_ms,backend_model_avg_ms,candidate_collect_ms,parser_ms,pre_backend_ms,local_preflight_ms,decision_build_ms,mask_apply_ms,post_backend_to_mask_ms,first_mask_ms,amortized_total_ms_per_requested_text,latency_bucket,dominant_stage,dominant_stage_ms,worst_rank,is_absolute_worst,is_extreme_outlier,is_outlier_excluded_worst,is_recurring_slow_bucket,is_fast_or_cache_path,user_visible_latency_basis,throughput_note,raw_notes
chrome-10k-fixture-20260607T2314,1,2026-06-07T23:13:02+09:00,mixed,4,10,8,8,5,2,484,481,94.76,94.574,1,,2,2,,,,,96.8,slow<=500ms,backend_roundtrip_ms,481.0,3,no,no,no,yes,no,total_to_mask_ms,5 requested texts in row; amortized=96.80ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,2,2026-06-07T23:13:03+09:00,mixed,8,17,8,8,5,2,92,91,57.898,57.727,1,,1,,,,,,18.4,normal<=100ms,backend_roundtrip_ms,91.0,1570,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=18.40ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,3,2026-06-07T23:13:03+09:00,mixed,16,19,8,8,5,2,67,65,54.842,54.694,1,,1,,,,,,13.4,normal<=100ms,backend_roundtrip_ms,65.0,5002,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=13.40ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4,2026-06-07T23:13:03+09:00,search-result,4,10,8,8,5,1,82,75,56.177,55.942,,,1,6,,,,6,16.4,normal<=100ms,backend_roundtrip_ms,75.0,2260,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=16.40ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,5,2026-06-07T23:13:04+09:00,search-result,8,18,8,8,8,2,137,135,16.27,15.996,1,,1,,,,,2,17.12,noticeable<=250ms,backend_roundtrip_ms,135.0,969,no,no,no,no,no,total_to_mask_ms,8 requested texts in row; amortized=17.12ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,6,2026-06-07T23:13:04+09:00,search-result,16,20,8,8,8,2,63,62,7.039,6.696,1,,1,,,,,2,7.88,normal<=100ms,backend_roundtrip_ms,62.0,5810,no,no,no,no,no,total_to_mask_ms,8 requested texts in row; amortized=7.88ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,7,2026-06-07T23:13:04+09:00,profanity,4,10,8,8,5,1,71,69,55.46,55.292,1,,1,,,,,1,14.2,normal<=100ms,backend_roundtrip_ms,69.0,4188,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=14.20ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,8,2026-06-07T23:13:05+09:00,profanity,8,18,8,8,8,2,101,99,11.811,11.564,1,,1,,,,,1,12.62,noticeable<=250ms,backend_roundtrip_ms,99.0,1282,no,no,no,no,no,total_to_mask_ms,8 requested texts in row; amortized=12.62ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,9,2026-06-07T23:13:05+09:00,profanity,16,20,8,8,8,2,56,54,6.249,6.03,1,,1,,,,,2,7.0,normal<=100ms,backend_roundtrip_ms,54.0,7175,no,no,no,no,no,total_to_mask_ms,8 requested texts in row; amortized=7.00ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,10,2026-06-07T23:13:05+09:00,bypass,4,10,8,8,5,1,30,29,50.429,50.215,,,1,,,,,1,6.0,fast<=50ms,backend_internal_avg_ms,50.43,9443,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=6.00ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,11,2026-06-07T23:13:06+09:00,bypass,8,18,8,8,8,2,99,97,11.516,11.278,1,,1,,,,,2,12.38,normal<=100ms,backend_roundtrip_ms,97.0,1317,no,no,no,no,no,total_to_mask_ms,8 requested texts in row; amortized=12.38ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,12,2026-06-07T23:13:06+09:00,bypass,16,20,8,8,8,2,105,104,12.452,12.095,1,,1,,,,,2,13.12,noticeable<=250ms,backend_roundtrip_ms,104.0,1206,no,no,no,no,no,total_to_mask_ms,8 requested texts in row; amortized=13.12ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,13,2026-06-07T23:13:06+09:00,mixed,4,10,8,8,5,2,62,61,54.341,54.191,,,1,,,,,,12.4,normal<=100ms,backend_roundtrip_ms,61.0,6013,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=12.40ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,14,2026-06-07T23:13:07+09:00,mixed,8,18,8,8,5,2,111,110,60.402,60.202,1,,2,,,,,,22.2,noticeable<=250ms,backend_roundtrip_ms,110.0,1130,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=22.20ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,15,2026-06-07T23:13:07+09:00,mixed,16,19,8,8,5,2,65,64,54.727,54.575,1,,1,,,,,,13.0,normal<=100ms,backend_roundtrip_ms,64.0,5389,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=13.00ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,16,2026-06-07T23:13:07+09:00,search-result,4,10,8,8,5,2,95,93,30.266,30.047,1,,1,,,,,2,19.0,normal<=100ms,backend_roundtrip_ms,93.0,1430,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=19.00ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,17,2026-06-07T23:13:08+09:00,search-result,8,18,8,8,5,2,108,107,38.421,38.217,1,,1,,,,,1,21.6,noticeable<=250ms,backend_roundtrip_ms,107.0,1158,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=21.60ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,18,2026-06-07T23:13:08+09:00,search-result,16,20,8,8,5,2,60,58,32.36,32.125,1,,2,,,,,2,12.0,normal<=100ms,backend_roundtrip_ms,58.0,6414,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=12.00ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,19,2026-06-07T23:13:08+09:00,profanity,4,10,8,8,5,1,73,72,34.141,33.922,1,,1,,,,,1,14.6,normal<=100ms,backend_roundtrip_ms,72.0,3772,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=14.60ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,20,2026-06-07T23:13:09+09:00,profanity,8,18,8,8,8,2,93,91,10.648,10.339,1,,2,,,,,2,11.62,normal<=100ms,backend_roundtrip_ms,91.0,1529,no,no,no,no,no,total_to_mask_ms,8 requested texts in row; amortized=11.62ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,21,2026-06-07T23:13:09+09:00,profanity,16,20,8,8,8,2,56,53,5.883,5.583,2,,2,,,,,2,7.0,normal<=100ms,backend_roundtrip_ms,53.0,7176,no,no,no,no,no,total_to_mask_ms,8 requested texts in row; amortized=7.00ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,22,2026-06-07T23:13:09+09:00,bypass,4,10,8,8,5,1,51,50,31.445,31.265,1,,1,,,,,2,10.2,normal<=100ms,backend_roundtrip_ms,50.0,7858,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=10.20ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,23,2026-06-07T23:13:10+09:00,bypass,8,18,8,8,8,2,66,64,7.422,7.183,1,,1,,,,,2,8.25,normal<=100ms,backend_roundtrip_ms,64.0,5185,no,no,no,no,no,total_to_mask_ms,8 requested texts in row; amortized=8.25ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,24,2026-06-07T23:13:10+09:00,bypass,16,20,8,8,8,2,58,56,6.235,5.974,2,,2,1,,,,3,7.25,normal<=100ms,backend_roundtrip_ms,56.0,6813,no,no,no,no,no,total_to_mask_ms,8 requested texts in row; amortized=7.25ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,25,2026-06-07T23:13:10+09:00,mixed,4,6,6,6,3,1,4,3,34.249,34.118,1,,1,,,,,,1.33,frame-fast<=16ms,backend_internal_avg_ms,34.25,9737,no,no,no,no,yes,total_to_mask_ms,3 requested texts in row; amortized=1.33ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,26,2026-06-07T23:13:10+09:00,mixed,8,13,8,8,3,1,70,68,46.771,46.618,1,,2,,,,,,23.33,normal<=100ms,backend_roundtrip_ms,68.0,4404,no,no,no,no,no,total_to_mask_ms,3 requested texts in row; amortized=23.33ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,27,2026-06-07T23:13:11+09:00,mixed,16,16,8,8,4,1,35,34,36.118,35.973,1,,1,,,,,,8.75,fast<=50ms,backend_internal_avg_ms,36.12,9227,no,no,no,no,no,total_to_mask_ms,4 requested texts in row; amortized=8.75ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,28,2026-06-07T23:13:11+09:00,search-result,4,9,8,8,5,1,99,98,37.505,37.329,1,,1,,,,,,19.8,normal<=100ms,backend_roundtrip_ms,98.0,1318,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=19.80ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,29,2026-06-07T23:13:11+09:00,search-result,8,17,8,8,5,2,110,108,38.682,38.503,1,,2,,,,,,22.0,noticeable<=250ms,backend_roundtrip_ms,108.0,1139,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=22.00ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,30,2026-06-07T23:13:12+09:00,search-result,16,20,8,8,5,2,50,48,31.027,30.833,2,,2,,,,,,10.0,fast<=50ms,backend_roundtrip_ms,48.0,7972,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=10.00ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,31,2026-06-07T23:13:12+09:00,profanity,4,10,8,8,5,1,54,52,31.617,31.414,1,,1,,,,,1,10.8,normal<=100ms,backend_roundtrip_ms,52.0,7503,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=10.80ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,32,2026-06-07T23:13:12+09:00,profanity,8,18,8,8,8,2,83,81,9.419,9.1,1,,2,,,,,2,10.38,normal<=100ms,backend_roundtrip_ms,81.0,2162,no,no,no,no,no,total_to_mask_ms,8 requested texts in row; amortized=10.38ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,33,2026-06-07T23:13:13+09:00,profanity,16,20,8,8,8,2,72,69,7.913,7.629,2,,2,,,,,3,9.0,normal<=100ms,backend_roundtrip_ms,69.0,3975,no,no,no,no,no,total_to_mask_ms,8 requested texts in row; amortized=9.00ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,34,2026-06-07T23:13:13+09:00,bypass,4,10,8,8,5,2,60,58,16.882,16.695,1,,1,,,,,1,12.0,normal<=100ms,backend_roundtrip_ms,58.0,6415,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=12.00ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,35,2026-06-07T23:13:13+09:00,bypass,8,18,8,8,8,2,105,104,12.232,11.99,1,,1,,,,,2,13.12,noticeable<=250ms,backend_roundtrip_ms,104.0,1207,no,no,no,no,no,total_to_mask_ms,8 requested texts in row; amortized=13.12ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,36,2026-06-07T23:13:14+09:00,bypass,16,20,8,8,8,2,70,69,7.972,7.746,1,,1,,,,,1,8.75,normal<=100ms,backend_roundtrip_ms,69.0,4405,no,no,no,no,no,total_to_mask_ms,8 requested texts in row; amortized=8.75ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,37,2026-06-07T23:13:14+09:00,mixed,4,9,8,8,5,1,71,70,22.059,21.885,1,,1,,,,,,14.2,normal<=100ms,backend_roundtrip_ms,70.0,4189,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=14.20ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,38,2026-06-07T23:13:14+09:00,mixed,8,17,8,8,5,2,75,74,22.326,22.152,1,,1,,,,,,15.0,normal<=100ms,backend_roundtrip_ms,74.0,3412,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=15.00ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,39,2026-06-07T23:13:15+09:00,mixed,16,20,8,8,5,2,74,72,22.016,21.83,1,,2,,,,,,14.8,normal<=100ms,backend_roundtrip_ms,72.0,3589,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=14.80ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,40,2026-06-07T23:13:15+09:00,search-result,4,10,8,8,5,1,7,5,13.612,13.454,1,,1,1,,,,2,1.4,frame-fast<=16ms,backend_internal_avg_ms,13.61,9626,no,no,no,no,yes,total_to_mask_ms,5 requested texts in row; amortized=1.40ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,41,2026-06-07T23:13:15+09:00,search-result,8,18,8,8,8,2,5,4,0.071,,1,,1,,,,,2,0.62,frame-fast<=16ms,backend_roundtrip_ms,4.0,9705,no,no,no,no,yes,total_to_mask_ms,8 requested texts in row; amortized=0.62ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,42,2026-06-07T23:13:16+09:00,search-result,16,20,8,8,8,2,7,5,0.113,,1,,2,,,,,2,0.88,frame-fast<=16ms,backend_roundtrip_ms,5.0,9627,no,no,no,no,yes,total_to_mask_ms,8 requested texts in row; amortized=0.88ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,43,2026-06-07T23:13:16+09:00,profanity,4,10,8,8,5,1,62,61,20.446,20.226,1,,1,,,,,1,12.4,normal<=100ms,backend_roundtrip_ms,61.0,6014,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=12.40ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,44,2026-06-07T23:13:16+09:00,profanity,8,18,8,8,8,2,73,71,8.228,7.896,1,,1,,,,,2,9.12,normal<=100ms,backend_roundtrip_ms,71.0,3773,no,no,no,no,no,total_to_mask_ms,8 requested texts in row; amortized=9.12ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,45,2026-06-07T23:13:17+09:00,profanity,16,20,8,8,8,2,73,70,8.038,7.622,1,,2,,,,,2,9.12,normal<=100ms,backend_roundtrip_ms,70.0,3774,no,no,no,no,no,total_to_mask_ms,8 requested texts in row; amortized=9.12ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,46,2026-06-07T23:13:17+09:00,bypass,4,10,8,8,5,1,46,45,18.705,18.493,1,,1,,,,,2,9.2,fast<=50ms,backend_roundtrip_ms,45.0,8424,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=9.20ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,47,2026-06-07T23:13:17+09:00,bypass,8,18,8,8,8,2,68,66,7.706,7.451,1,,1,,,,,2,8.5,normal<=100ms,backend_roundtrip_ms,66.0,4800,no,no,no,no,no,total_to_mask_ms,8 requested texts in row; amortized=8.50ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,48,2026-06-07T23:13:18+09:00,bypass,16,20,8,8,8,2,58,56,6.32,6.042,1,,2,1,,,,2,7.25,normal<=100ms,backend_roundtrip_ms,56.0,6814,no,no,no,no,no,total_to_mask_ms,8 requested texts in row; amortized=7.25ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,49,2026-06-07T23:13:18+09:00,mixed,4,9,8,8,5,2,57,56,20.059,19.869,1,,1,,,,,,11.4,normal<=100ms,backend_roundtrip_ms,56.0,7012,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=11.40ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,50,2026-06-07T23:13:18+09:00,mixed,8,18,8,8,5,2,86,85,14.423,14.253,1,,1,,,,,,17.2,normal<=100ms,backend_roundtrip_ms,85.0,1915,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=17.20ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,51,2026-06-07T23:13:19+09:00,mixed,16,20,8,8,5,2,63,62,12.953,12.794,1,,2,,,,,,12.6,normal<=100ms,backend_roundtrip_ms,62.0,5811,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=12.60ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,52,2026-06-07T23:13:19+09:00,search-result,4,10,8,8,5,1,5,4,5.872,5.731,1,,1,,,,,1,1.0,frame-fast<=16ms,backend_internal_avg_ms,5.87,9706,no,no,no,no,yes,total_to_mask_ms,5 requested texts in row; amortized=1.00ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,53,2026-06-07T23:13:19+09:00,search-result,8,18,8,8,8,2,9,5,1.545,1.433,4,,4,,,,,4,1.12,frame-fast<=16ms,backend_roundtrip_ms,5.0,9572,no,no,no,no,yes,total_to_mask_ms,8 requested texts in row; amortized=1.12ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,54,2026-06-07T23:13:19+09:00,search-result,16,20,8,8,7,2,5,4,2.949,2.865,1,,2,,,,,2,0.71,frame-fast<=16ms,backend_roundtrip_ms,4.0,9707,no,no,no,no,yes,total_to_mask_ms,7 requested texts in row; amortized=0.71ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,55,2026-06-07T23:13:20+09:00,profanity,4,10,8,8,5,1,70,68,13.897,13.692,1,,1,,,,,1,14.0,normal<=100ms,backend_roundtrip_ms,68.0,4406,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=14.00ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,56,2026-06-07T23:13:20+09:00,profanity,8,18,8,8,8,2,66,64,7.34,7.064,1,,1,,,,,2,8.25,normal<=100ms,backend_roundtrip_ms,64.0,5186,no,no,no,no,no,total_to_mask_ms,8 requested texts in row; amortized=8.25ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,57,2026-06-07T23:13:20+09:00,profanity,16,20,8,8,8,2,66,63,7.283,6.986,1,,2,,,,,2,8.25,normal<=100ms,backend_roundtrip_ms,63.0,5187,no,no,no,no,no,total_to_mask_ms,8 requested texts in row; amortized=8.25ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,58,2026-06-07T23:13:21+09:00,bypass,4,10,8,8,5,1,43,41,10.456,10.278,1,,1,,,,,1,8.6,fast<=50ms,backend_roundtrip_ms,41.0,8741,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=8.60ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,59,2026-06-07T23:13:21+09:00,bypass,8,18,8,8,8,2,63,62,7.196,6.939,1,,1,,,,,2,7.88,normal<=100ms,backend_roundtrip_ms,62.0,5812,no,no,no,no,no,total_to_mask_ms,8 requested texts in row; amortized=7.88ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,60,2026-06-07T23:13:21+09:00,bypass,16,20,8,8,8,2,73,71,8.24,8.015,1,,2,,,,,2,9.12,normal<=100ms,backend_roundtrip_ms,71.0,3775,no,no,no,no,no,total_to_mask_ms,8 requested texts in row; amortized=9.12ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,61,2026-06-07T23:13:22+09:00,mixed,4,10,8,8,5,2,106,105,18.435,18.282,1,,1,,,,,,21.2,noticeable<=250ms,backend_roundtrip_ms,105.0,1193,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=21.20ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,62,2026-06-07T23:13:22+09:00,mixed,8,17,8,8,5,2,41,40,10.244,10.106,1,,1,,,,,,8.2,fast<=50ms,backend_roundtrip_ms,40.0,8911,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=8.20ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,63,2026-06-07T23:13:22+09:00,mixed,16,19,8,8,5,2,55,53,11.934,11.745,1,,1,,,,,,11.0,normal<=100ms,backend_roundtrip_ms,53.0,7336,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=11.00ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,64,2026-06-07T23:13:23+09:00,search-result,4,10,8,8,5,2,56,55,12.269,12.118,1,,1,,,,,,11.2,normal<=100ms,backend_roundtrip_ms,55.0,7177,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=11.20ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,65,2026-06-07T23:13:23+09:00,search-result,8,17,8,8,5,2,67,66,13.569,13.415,1,,1,,,,,,13.4,normal<=100ms,backend_roundtrip_ms,66.0,5003,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=13.40ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,66,2026-06-07T23:13:23+09:00,search-result,16,19,8,8,5,2,71,70,14.031,13.871,1,,2,,,,,,14.2,normal<=100ms,backend_roundtrip_ms,70.0,4190,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=14.20ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,67,2026-06-07T23:13:24+09:00,profanity,4,10,8,8,5,2,82,80,19.315,19.097,1,,1,,,,,1,16.4,normal<=100ms,backend_roundtrip_ms,80.0,2261,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=16.40ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,68,2026-06-07T23:13:24+09:00,profanity,8,18,8,8,8,2,72,70,8.106,7.873,1,,1,,,,,1,9.0,normal<=100ms,backend_roundtrip_ms,70.0,3976,no,no,no,no,no,total_to_mask_ms,8 requested texts in row; amortized=9.00ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,69,2026-06-07T23:13:24+09:00,profanity,16,20,8,8,8,2,63,62,7.084,6.847,1,,1,,,,,1,7.88,normal<=100ms,backend_roundtrip_ms,62.0,5813,no,no,no,no,no,total_to_mask_ms,8 requested texts in row; amortized=7.88ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,70,2026-06-07T23:13:24+09:00,bypass,4,10,8,8,5,1,45,44,18.494,18.313,,,1,,,,,1,9.0,fast<=50ms,backend_roundtrip_ms,44.0,8555,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=9.00ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,71,2026-06-07T23:13:25+09:00,bypass,8,18,8,8,8,2,78,76,8.875,8.648,1,,1,,,,,1,9.75,normal<=100ms,backend_roundtrip_ms,76.0,2842,no,no,no,no,no,total_to_mask_ms,8 requested texts in row; amortized=9.75ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,72,2026-06-07T23:13:25+09:00,bypass,16,20,8,8,8,2,54,52,5.83,5.577,1,,2,,,,,2,6.75,normal<=100ms,backend_roundtrip_ms,52.0,7504,no,no,no,no,no,total_to_mask_ms,8 requested texts in row; amortized=6.75ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,73,2026-06-07T23:13:25+09:00,mixed,4,10,8,8,5,2,69,68,21.393,21.216,1,,1,,,,,,13.8,normal<=100ms,backend_roundtrip_ms,68.0,4601,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=13.80ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,74,2026-06-07T23:13:26+09:00,mixed,8,18,8,8,5,2,67,65,21.004,20.815,1,,1,,,,,,13.4,normal<=100ms,backend_roundtrip_ms,65.0,5004,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=13.40ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,75,2026-06-07T23:13:26+09:00,mixed,16,20,8,8,5,2,66,65,20.982,20.791,1,,1,,,,,,13.2,normal<=100ms,backend_roundtrip_ms,65.0,5188,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=13.20ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,76,2026-06-07T23:13:26+09:00,search-result,4,10,8,8,5,2,71,70,21.668,21.488,1,,1,,,,,,14.2,normal<=100ms,backend_roundtrip_ms,70.0,4191,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=14.20ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,77,2026-06-07T23:13:27+09:00,search-result,8,18,8,8,5,2,66,64,20.938,20.761,1,,1,,,,,,13.2,normal<=100ms,backend_roundtrip_ms,64.0,5189,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=13.20ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,78,2026-06-07T23:13:27+09:00,search-result,16,20,8,8,5,2,66,64,20.947,20.78,1,,1,,,,,,13.2,normal<=100ms,backend_roundtrip_ms,64.0,5190,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=13.20ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,79,2026-06-07T23:13:27+09:00,profanity,4,10,8,8,5,2,76,75,22.093,21.892,1,,1,,,,,1,15.2,normal<=100ms,backend_roundtrip_ms,75.0,3229,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=15.20ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,80,2026-06-07T23:13:28+09:00,profanity,8,18,8,8,5,2,88,87,23.606,23.414,1,,1,,,,,54,17.6,normal<=100ms,backend_roundtrip_ms,87.0,1755,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=17.60ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,81,2026-06-07T23:13:28+09:00,profanity,16,19,8,8,5,2,122,120,27.612,27.412,1,,1,,,,,48,24.4,noticeable<=250ms,backend_roundtrip_ms,120.0,1058,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=24.40ms/text,real Chrome unpacked extension content-script pipeline
